epoch;best_distance;avg_best_10%;median;avg_worst_10%;avg;worst_distance;std_deviation;conflict_percentage;avgDiff;0Diff;02Diff
77;7072.342;7165.775;7775.445;9438.611;7901.936;10362.717;648.600;15.459;12.415;.000;.000
78;7072.342;7156.932;7762.047;9422.282;7884.488;10331.641;650.552;16.986;12.385;.000;.000
79;7072.342;7168.624;7772.964;9549.697;7927.562;10530.917;688.939;17.500;12.025;.000;.000
80;7072.342;7170.712;7794.057;9632.005;7936.142;10732.441;710.011;18.878;13.295;.000;.000
81;7072.342;7160.267;7788.207;9550.343;7925.122;10824.625;686.194;20.297;13.625;.000;.000
82;7072.342;7163.840;7815.238;9569.165;7961.947;10186.532;691.933;14.392;11.630;.000;.000
83;7072.342;7170.409;7811.884;9560.807;7948.393;10663.685;690.818;18.392;12.930;.000;.000
84;7072.342;7173.309;7797.079;9549.791;7938.296;10528.215;684.413;19.662;12.255;.000;.000
85;7072.342;7171.894;7820.666;9683.428;7973.845;10834.839;726.380;15.176;12.060;.000;.000
86;7072.342;7164.988;7806.962;9508.558;7949.087;10508.306;680.320;16.311;11.905;.000;.000
87;7072.342;7163.087;7800.464;9706.754;7968.698;10748.258;735.225;21.635;13.720;.000;.000
88;7070.798;7153.058;7824.882;9603.493;7957.293;10552.469;706.057;15.392;10.730;.000;.000
89;7070.798;7147.723;7863.889;9726.712;7998.692;11103.802;750.020;16.851;11.790;.000;.000
90;7070.798;7144.167;7868.337;9707.944;7989.680;10922.550;734.380;16.284;12.805;.000;.000
91;7068.872;7149.861;7876.370;9597.213;7990.119;10420.255;696.171;18.054;12.115;.000;.000
92;7068.872;7152.970;7881.140;9564.619;7974.631;10497.795;684.597;16.365;12.715;.000;.000
93;7068.872;7145.191;7849.865;9561.628;7972.836;10895.735;695.916;15.892;12.490;.000;.000
94;7068.872;7144.785;7839.954;9569.969;7970.749;10832.606;707.003;16.297;10.810;.000;.000
95;7068.872;7142.143;7854.460;9489.725;7977.554;10416.728;679.247;15.932;11.745;.000;.000
96;7064.403;7144.889;7871.468;9645.081;7997.428;10501.090;711.739;19.514;13.795;.000;.000
97;7064.403;7149.074;7846.655;9635.820;7973.433;11033.921;713.305;13.270;10.125;.000;.000
98;7064.277;7145.291;7847.751;9397.310;7937.028;10339.893;635.706;14.162;10.290;.000;.000
99;7064.277;7142.581;7862.842;9480.819;7954.805;10364.974;664.949;19.527;12.685;.000;.000
100;7063.765;7153.397;7887.660;9574.492;7986.253;10494.582;690.886;15.608;9.810;.000;.000
101;7063.765;7158.710;7898.374;9739.101;8011.303;11070.083;742.776;19.054;13.170;.000;.000
102;7063.765;7157.933;7919.849;9752.218;8048.240;10768.771;747.897;18.662;11.710;.000;.000
103;7063.765;7160.946;7926.549;9669.921;8021.582;10760.010;715.511;15.932;12.405;.000;.000
104;7063.765;7153.817;7927.476;9485.063;7991.281;10397.130;659.202;13.486;10.710;.000;.000
105;7053.586;7160.523;7934.214;9535.706;8005.724;10652.858;677.783;17.203;14.205;.000;.000
106;7053.586;7159.350;7943.449;9703.797;8026.420;10787.102;716.439;18.581;13.125;.000;.000
107;7053.586;7166.768;7963.204;9582.726;8037.562;10674.347;689.049;17.284;12.365;.000;.000
108;7052.102;7171.626;7965.577;9649.501;8057.867;10762.806;701.053;19.486;14.480;.000;.000
109;7052.102;7166.642;8000.182;9740.003;8094.790;10893.677;725.925;16.946;13.495;.000;.000
110;7052.102;7170.584;8004.080;9682.922;8083.677;10556.525;704.569;19.676;15.255;.000;.000
111;7052.102;7175.044;8024.915;9697.650;8108.410;10752.115;710.330;16.365;13.360;.000;.000
112;7052.102;7173.511;8005.185;9588.153;8084.405;10561.378;682.658;19.419;14.565;.000;.000
113;7052.102;7168.111;8029.875;9709.664;8125.148;10742.568;723.305;17.608;12.625;.000;.000
114;7052.102;7174.137;8044.608;9683.017;8131.339;10698.869;707.536;16.703;12.850;.000;.000
115;7052.102;7177.140;8071.586;9717.170;8151.502;10569.907;711.478;19.243;13.180;.000;.000
116;7052.102;7188.842;8074.983;9750.212;8160.390;10682.610;718.855;19.378;14.350;.000;.000
117;7052.102;7186.778;8079.306;9807.445;8169.614;10976.882;745.797;16.041;12.920;.000;.000
118;7052.102;7191.463;8097.031;9743.696;8155.160;10667.012;722.247;16.959;13.245;.000;.000
119;7052.102;7196.003;8121.082;9613.871;8156.646;11050.352;698.982;16.270;14.825;.000;.000
120;7052.102;7186.895;8134.811;9808.792;8181.955;10775.408;741.851;18.014;13.970;.000;.000
121;7048.426;7176.560;8129.948;9852.088;8192.311;10846.499;750.815;18.054;14.980;.000;.000
122;7048.426;7167.246;8164.468;9895.982;8219.994;10896.847;775.226;16.784;13.400;.000;.000
123;7048.426;7169.624;8171.497;9703.857;8191.161;10505.702;722.351;17.905;13.305;.000;.000
124;7043.221;7155.177;8160.638;9790.373;8182.108;11040.072;749.534;16.027;13.095;.000;.000
125;7043.221;7157.956;8182.018;9710.103;8188.679;11111.150;729.222;17.581;12.370;.000;.000
126;7032.730;7155.428;8189.456;9742.595;8196.028;10662.688;733.326;17.095;11.860;.000;.000
127;7032.730;7146.861;8195.222;9740.658;8191.742;10643.913;729.457;17.257;12.860;.000;.000
128;7032.730;7142.214;8226.381;9928.400;8246.870;10881.796;786.725;18.176;12.915;.000;.000
129;7032.730;7140.773;8243.660;10142.685;8293.154;11138.151;840.362;18.270;12.795;.000;.000
130;7015.677;7136.123;8222.916;9770.598;8233.660;10831.735;743.209;13.514;11.405;.000;.000
131;7015.677;7127.175;8206.432;9770.966;8206.616;10911.471;743.027;15.635;12.160;.000;.000
132;7015.677;7123.822;8196.705;9749.554;8207.614;10657.092;744.008;15.500;12.880;.000;.000
133;7002.082;7126.649;8218.092;9605.834;8180.069;10340.089;704.159;14.703;13.085;.000;.000
134;7002.082;7133.520;8207.430;9925.131;8221.381;10982.407;790.708;17.730;14.915;.000;.000
135;7002.082;7129.889;8169.996;9851.328;8182.187;10813.733;765.829;15.324;13.465;.000;.000
136;7002.082;7128.566;8145.399;9755.277;8154.630;10898.079;748.134;15.892;12.675;.000;.000
137;6997.613;7126.210;8121.203;9767.151;8149.780;10611.872;750.492;17.257;13.180;.000;.000
138;6997.613;7122.681;8131.610;9857.869;8159.857;10774.832;779.456;13.068;11.030;.000;.000
139;6997.613;7115.032;8126.742;9632.448;8120.519;10432.248;722.884;15.824;12.430;.000;.000
140;6997.613;7118.168;8132.491;9735.906;8143.617;10593.765;748.395;17.014;12.920;.000;.000
141;6997.613;7117.175;8119.672;9801.453;8158.966;10804.242;768.977;17.838;13.255;.000;.000
142;6997.613;7123.527;8127.057;9905.200;8172.506;10847.701;781.832;17.784;13.080;.000;.000
143;6985.326;7118.517;8111.537;9828.093;8165.414;10773.689;764.935;15.081;11.340;.000;.000
144;6985.326;7109.937;8139.957;9768.250;8158.888;10813.387;752.313;15.770;11.905;.000;.000
145;6985.326;7109.430;8146.082;9760.333;8154.929;10885.280;751.134;16.189;12.225;.000;.000
146;6985.326;7112.296;8155.874;9772.433;8178.208;11024.806;752.780;15.122;13.150;.000;.000
147;6985.326;7115.841;8138.478;9686.986;8156.352;10498.583;729.056;16.973;14.400;.000;.000
148;6985.326;7121.242;8157.631;9903.468;8205.938;10770.631;782.904;15.973;13.455;.000;.000
149;6985.326;7105.367;8156.597;9635.948;8155.871;10752.084;712.383;16.838;12.845;.000;.000
150;6985.326;7098.147;8164.021;9782.770;8186.206;10520.817;753.381;14.514;10.040;.000;.000
151;6985.326;7119.248;8172.269;9850.931;8213.149;11206.945;766.811;18.176;14.035;.000;.000
152;6985.326;7106.899;8168.736;9672.341;8184.007;10489.485;711.321;14.892;12.100;.000;.000
153;6985.326;7103.256;8177.727;9928.372;8228.209;11039.062;788.592;18.095;15.000;.000;.000
154;6972.236;7099.380;8194.766;9907.675;8242.298;10815.117;777.789;14.838;12.470;.000;.000
155;6972.236;7088.822;8196.795;9808.581;8228.379;10822.916;751.404;16.446;13.045;.000;.000
156;6972.236;7083.564;8209.053;9822.614;8235.193;10984.794;758.624;15.676;13.980;.000;.000
157;6972.236;7105.034;8229.232;10045.432;8276.958;11030.943;799.202;15.757;13.810;.000;.000
158;6972.236;7102.239;8209.280;9805.582;8231.285;10836.931;751.203;17.838;13.840;.000;.000
159;6972.236;7100.869;8202.329;10133.589;8274.024;11341.980;826.745;14.527;12.255;.000;.000
160;6972.236;7090.211;8191.576;9790.834;8207.443;10985.234;745.729;18.662;13.740;.000;.000
161;6972.236;7099.387;8197.652;9943.697;8248.401;11044.487;783.410;18.797;15.450;.000;.000
162;6972.236;7095.534;8184.880;9909.780;8236.244;10768.359;776.284;16.797;13.375;.000;.000
163;6972.236;7101.008;8189.096;9880.047;8232.276;10790.451;767.861;16.959;14.805;.000;.000
164;6972.236;7106.690;8198.373;9894.064;8246.837;10839.433;767.842;22.189;15.235;.000;.000
165;6967.947;7128.683;8219.817;10046.064;8287.027;11194.339;803.074;14.851;13.430;.000;.000
166;6967.947;7117.483;8251.641;9920.274;8277.397;10911.775;772.156;16.338;15.260;.000;.000
167;6967.947;7111.219;8254.261;10041.271;8303.839;11097.859;811.437;20.892;14.565;.000;.000
168;6967.947;7099.612;8284.449;9824.575;8274.662;10917.669;760.759;15.865;14.600;.000;.000
169;6963.477;7097.274;8265.796;9753.681;8237.542;10795.898;738.114;16.257;13.670;.000;.000
170;6963.477;7091.161;8278.711;9925.588;8271.019;10848.418;787.922;16.608;13.335;.000;.000
171;6961.473;7087.705;8281.065;10008.086;8284.126;11109.552;811.029;17.351;12.970;.000;.000
172;6961.473;7088.967;8289.250;10024.970;8291.757;11301.699;813.002;15.486;12.210;.000;.000
173;6961.473;7103.108;8300.343;9970.634;8298.496;11229.334;800.967;17.081;14.590;.000;.000
174;6961.473;7102.370;8285.004;9821.800;8269.966;10782.174;749.972;17.892;12.770;.000;.000
175;6961.473;7113.994;8277.685;9888.011;8279.660;10848.863;760.163;18.568;13.365;.000;.000
176;6961.473;7121.669;8295.245;10048.130;8331.309;10986.472;811.791;18.108;15.140;.000;.000
177;6961.473;7132.805;8335.930;10021.986;8344.597;10930.368;803.001;19.041;16.215;.000;.000
178;6961.473;7130.104;8356.474;10031.807;8366.852;10925.568;807.763;20.270;16.805;.000;.000
179;6961.473;7115.978;8330.255;9858.384;8317.519;10778.765;763.578;18.392;16.190;.000;.000
180;6959.138;7113.002;8327.824;10107.513;8340.929;11353.512;824.800;15.811;13.995;.000;.000
181;6959.138;7109.072;8324.644;9894.912;8327.136;10633.483;779.878;17.351;14.000;.000;.000
182;6957.571;7101.746;8332.199;9874.247;8301.154;10863.229;775.712;16.514;14.530;.000;.000
183;6957.571;7091.902;8347.395;10008.100;8330.573;10980.919;818.690;15.892;13.765;.000;.000
184;6957.571;7088.339;8327.800;9798.384;8280.375;10729.144;751.623;16.108;13.060;.000;.000
185;6950.534;7091.950;8295.467;9898.982;8289.811;10964.182;772.000;16.432;13.015;.000;.000
186;6950.534;7091.572;8297.177;9878.954;8292.736;10854.355;770.513;20.743;14.260;.000;.000
187;6950.534;7097.176;8299.599;9865.507;8295.625;10788.509;756.015;18.392;13.935;.000;.000
188;6950.534;7101.778;8321.141;9995.324;8325.202;10878.583;795.801;18.527;15.185;.000;.000
189;6950.534;7099.034;8321.841;9893.205;8311.788;10985.849;770.207;17.500;13.280;.000;.000
190;6950.534;7098.637;8318.039;9942.720;8324.231;11007.850;776.009;19.108;16.135;.000;.000
191;6950.534;7099.086;8292.347;9979.313;8309.281;11053.103;790.170;19.243;17.065;.000;.000
192;6950.534;7096.669;8330.635;9980.372;8327.919;11275.154;795.174;18.216;15.730;.000;.000
193;6950.534;7091.924;8326.430;10000.938;8342.033;10764.842;797.173;17.149;14.225;.000;.000
194;6948.132;7092.806;8344.730;9988.171;8362.957;10864.472;795.314;18.770;15.535;.000;.000
195;6948.028;7081.958;8348.670;9972.262;8348.810;10912.998;792.422;15.824;13.585;.000;.000
196;6948.028;7083.565;8343.638;9965.884;8344.793;10701.529;800.207;19.135;17.470;.000;.000
197;6948.028;7088.889;8339.496;10053.326;8338.443;11202.121;819.594;19.149;16.925;.000;.000
198;6948.028;7080.397;8341.933;10053.670;8343.827;10922.630;811.507;17.770;14.830;.000;.000
199;6948.028;7085.751;8333.682;9934.209;8334.017;10756.686;791.394;19.851;16.370;.000;.000
